school_code,school_name,school_province,province_code,province_name,year,category,batch,province_batch_score,min_score,score_diff,min_rank,avg_score,avg_rank,max_score,max_rank,plan_count,admit_count,data_source,update_time,is_complete,remark,school_type
10013,北京邮电大学,北京,22,吉林,2023,物理类,一批,475,624,149,758,639,530,641,985,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,23,黑龙江,2023,物理类,一批,480,629,149,2603,641,1822,664,3383,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,31,上海,2023,综合,本科批,485,554,69,406,561,284,591,527,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,32,江苏,2023,物理类,一批,500,644,144,1022,652,715,666,1328,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,33,浙江,2023,综合,本科批,505,654,149,2007,663,1404,693,2609,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,34,安徽,2023,物理类,一批,495,649,154,2689,657,1882,672,3495,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,35,福建,2023,物理类,一批,490,639,149,2910,645,2036,660,3783,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,36,江西,2023,物理类,一批,485,634,149,3651,645,2555,669,4746,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,37,山东,2023,综合,一批,500,644,144,4064,648,2844,680,5283,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,41,河南,2023,物理类,一批,515,654,139,1380,661,965,681,1794,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,42,湖北,2023,物理类,一批,500,639,139,1314,649,919,656,1708,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,43,湖南,2023,物理类,一批,495,634,139,3743,640,2620,672,4865,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,44,广东,2023,物理类,一批,510,649,139,5243,656,3670,665,6815,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,45,广西,2023,物理类,一批,480,624,144,2723,631,1906,651,3539,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,46,海南,2023,综合,一批,485,744,259,409,753,286,770,531,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,50,重庆,2023,物理类,一批,495,644,149,2698,659,1888,671,3507,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,51,四川,2023,物理类,一批,510,654,144,882,661,617,673,1146,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,52,贵州,2023,物理类,一批,485,634,149,1788,647,1251,667,2324,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,53,云南,2023,物理类,一批,490,639,149,1799,642,1259,670,2338,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,61,陕西,2023,物理类,一批,500,634,134,4291,642,3003,649,5578,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,62,甘肃,2023,物理类,一批,475,614,139,678,628,474,650,881,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,63,青海,2023,理科,一批,460,574,114,888,579,621,612,1154,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,64,宁夏,2023,物理类,一批,465,594,129,1372,607,960,612,1783,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,65,新疆,2023,理科,一批,470,604,134,1776,614,1243,621,2308,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10013,北京邮电大学,北京,11,北京,2022,不限,本科批,505,636,131,1458,641,1020,656,1895,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,12,天津,2022,物理类,本科批,495,651,156,2294,663,1605,679,2982,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,12,天津,2022,不限,本科批,495,646,151,1292,654,904,686,1679,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,13,河北,2022,物理类,一批,485,636,151,880,648,616,656,1144,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,14,山西,2022,物理类,一批,475,631,156,1323,646,926,661,1719,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,15,内蒙古,2022,物理类,一批,465,626,161,834,634,583,659,1084,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,21,辽宁,2022,物理类,一批,480,646,166,2765,656,1935,678,3594,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,22,吉林,2022,物理类,一批,470,621,151,2360,635,1652,661,3068,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,23,黑龙江,2022,物理类,一批,475,626,151,3178,639,2224,660,4131,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,31,上海,2022,综合,本科批,480,551,71,3940,559,2758,591,5122,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,32,江苏,2022,物理类,一批,495,641,146,5427,656,3798,657,7055,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,33,浙江,2022,综合,本科批,500,651,151,2971,656,2079,680,3862,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,34,安徽,2022,物理类,一批,490,646,156,1619,655,1133,672,2104,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,35,福建,2022,物理类,一批,485,636,151,1119,640,783,652,1454,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,36,江西,2022,物理类,一批,480,631,151,989,643,692,651,1285,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,37,山东,2022,综合,一批,495,641,146,2007,648,1404,675,2609,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,41,河南,2022,物理类,一批,510,651,141,2551,666,1785,672,3316,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,42,湖北,2022,物理类,一批,495,636,141,4020,647,2814,659,5226,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,43,湖南,2022,物理类,一批,490,631,141,1666,634,1166,647,2165,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,44,广东,2022,物理类,一批,505,646,141,2771,655,1939,680,3602,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,45,广西,2022,物理类,一批,475,621,146,976,629,683,641,1268,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,46,海南,2022,综合,一批,480,741,261,365,753,255,777,474,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,50,重庆,2022,物理类,一批,490,641,151,2668,645,1867,656,3468,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,51,四川,2022,物理类,一批,505,651,146,3779,660,2645,668,4912,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,52,贵州,2022,物理类,一批,480,631,151,2274,637,1591,651,2956,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,53,云南,2022,物理类,一批,485,636,151,2574,642,1801,661,3346,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,61,陕西,2022,物理类,一批,495,631,136,2223,644,1556,650,2889,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,62,甘肃,2022,物理类,一批,470,611,141,505,615,353,635,656,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,63,青海,2022,理科,一批,455,571,116,535,577,374,591,695,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,64,宁夏,2022,物理类,一批,460,591,131,1460,606,1021,613,1898,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,65,新疆,2022,理科,一批,465,601,136,861,606,602,616,1119,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2022年,211 高校
10013,北京邮电大学,北京,11,北京,2021,不限,本科批,500,633,133,1839,648,1287,660,2390,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,12,天津,2021,物理类,本科批,490,648,158,1962,661,1373,671,2550,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,12,天津,2021,不限,本科批,490,643,153,2449,656,1714,673,3183,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,13,河北,2021,物理类,一批,480,633,153,4899,644,3429,648,6368,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,14,山西,2021,物理类,一批,470,628,158,621,634,434,647,807,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,15,内蒙古,2021,物理类,一批,460,623,163,1594,634,1115,643,2072,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,21,辽宁,2021,物理类,一批,475,643,168,2059,656,1441,678,2676,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,22,吉林,2021,物理类,一批,465,618,153,2305,630,1613,648,2996,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,23,黑龙江,2021,物理类,一批,470,623,153,2012,627,1408,649,2615,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,31,上海,2021,综合,本科批,475,548,73,2008,563,1405,576,2610,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,32,江苏,2021,物理类,一批,490,638,148,4615,651,3230,669,5999,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,33,浙江,2021,综合,本科批,495,648,153,1409,655,986,687,1831,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,34,安徽,2021,物理类,一批,485,643,158,1680,647,1176,683,2184,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,35,福建,2021,物理类,一批,480,633,153,2316,642,1621,651,3010,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,36,江西,2021,物理类,一批,475,628,153,4242,631,2969,651,5514,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,37,山东,2021,综合,一批,490,638,148,1467,645,1026,674,1907,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,41,河南,2021,物理类,一批,505,648,143,4315,659,3020,674,5609,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,42,湖北,2021,物理类,一批,490,633,143,2489,644,1742,665,3235,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,43,湖南,2021,物理类,一批,485,628,143,4711,631,3297,654,6124,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,44,广东,2021,物理类,一批,500,643,143,6421,646,4494,663,8347,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,45,广西,2021,物理类,一批,470,618,148,2225,624,1557,635,2892,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,46,海南,2021,综合,一批,475,738,263,438,741,306,762,569,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,50,重庆,2021,物理类,一批,485,638,153,1148,648,803,677,1492,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,51,四川,2021,物理类,一批,500,648,148,5432,655,3802,674,7061,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,52,贵州,2021,物理类,一批,475,628,153,2472,632,1730,660,3213,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,53,云南,2021,物理类,一批,480,633,153,2528,641,1769,666,3286,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,61,陕西,2021,物理类,一批,490,628,138,3933,637,2753,655,5112,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,62,甘肃,2021,物理类,一批,465,608,143,1059,618,741,635,1376,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,63,青海,2021,理科,一批,450,568,118,751,578,525,590,976,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,64,宁夏,2021,物理类,一批,455,588,133,1210,595,847,628,1573,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,65,新疆,2021,理科,一批,460,598,138,736,607,515,636,956,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2021年,211 高校
10013,北京邮电大学,北京,11,北京,2020,不限,本科批,495,630,135,1547,634,1082,655,2011,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,12,天津,2020,物理类,本科批,485,645,160,2773,649,1941,672,3604,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,12,天津,2020,不限,本科批,485,640,155,2188,649,1531,665,2844,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,13,河北,2020,物理类,一批,475,630,155,2438,645,1706,666,3169,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,14,山西,2020,物理类,一批,465,625,160,1371,635,959,653,1782,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,15,内蒙古,2020,物理类,一批,455,620,165,1958,635,1370,651,2545,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,21,辽宁,2020,物理类,一批,470,640,170,1826,643,1278,667,2373,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,22,吉林,2020,物理类,一批,460,615,155,1833,628,1283,653,2382,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,23,黑龙江,2020,物理类,一批,465,620,155,2926,626,2048,640,3803,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,31,上海,2020,综合,本科批,470,545,75,1300,551,909,581,1690,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,32,江苏,2020,物理类,一批,485,635,150,3083,648,2158,668,4007,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,33,浙江,2020,综合,本科批,490,645,155,1428,653,999,666,1856,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,34,安徽,2020,物理类,一批,480,640,160,2242,644,1569,656,2914,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,35,福建,2020,物理类,一批,475,630,155,3712,641,2598,663,4825,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,36,江西,2020,物理类,一批,470,625,155,1013,637,709,664,1316,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,37,山东,2020,综合,一批,485,635,150,4214,639,2949,669,5478,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,41,河南,2020,物理类,一批,500,645,145,6073,655,4251,682,7894,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,42,湖北,2020,物理类,一批,485,630,145,5547,636,3882,670,7211,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,43,湖南,2020,物理类,一批,480,625,145,811,635,567,643,1054,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,44,广东,2020,物理类,一批,495,640,145,7313,653,5119,660,9506,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,45,广西,2020,物理类,一批,465,615,150,4485,623,3139,636,5830,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,46,海南,2020,综合,一批,470,735,265,369,743,258,758,479,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,50,重庆,2020,物理类,一批,480,635,155,3120,638,2184,669,4056,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,51,四川,2020,物理类,一批,495,645,150,2586,650,1810,680,3361,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,52,贵州,2020,物理类,一批,470,625,155,1218,639,852,644,1583,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,53,云南,2020,物理类,一批,475,630,155,1814,644,1269,651,2358,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,61,陕西,2020,物理类,一批,485,625,140,4017,631,2811,660,5222,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,62,甘肃,2020,物理类,一批,460,605,145,1792,617,1254,640,2329,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,63,青海,2020,理科,一批,445,565,120,316,577,221,600,410,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,64,宁夏,2020,物理类,一批,450,585,135,1726,596,1208,604,2243,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10013,北京邮电大学,北京,65,新疆,2020,理科,一批,455,595,140,2887,600,2020,626,3753,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2020年,211 高校
10034,中央财经大学,北京,11,北京,2024,不限,本科批,515,637,122,1841,648,1288,662,2393,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,11,北京,2024,物理类,本科批,515,642,127,1908,657,1335,667,2480,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,12,天津,2024,综合,本科批,500,647,147,3373,662,2361,680,4384,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,31,上海,2024,综合,本科批,490,557,67,2879,570,2015,576,3742,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,32,江苏,2024,历史类,一批,495,627,132,6537,631,4575,658,8498,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,32,江苏,2024,物理类,一批,505,637,132,4924,643,3446,655,6401,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,33,浙江,2024,综合,本科批,510,647,137,2196,656,1537,662,2854,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,34,安徽,2024,历史类,一批,490,617,127,1532,622,1072,647,1991,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,34,安徽,2024,物理类,一批,500,632,132,4313,639,3019,651,5606,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,35,福建,2024,历史类,一批,485,612,127,4737,621,3315,627,6158,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,35,福建,2024,物理类,一批,495,627,132,1679,634,1175,650,2182,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,36,江西,2024,历史类,一批,480,607,127,5545,619,3881,638,7208,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,36,江西,2024,物理类,一批,490,622,132,4082,633,2857,642,5306,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,37,山东,2024,综合,一批,505,632,127,4335,641,3034,665,5635,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,41,河南,2024,文科,一批,510,622,112,9317,631,6521,645,12112,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,41,河南,2024,理科,一批,520,637,117,7523,642,5266,657,9779,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,42,湖北,2024,历史类,一批,495,617,122,5116,627,3581,638,6650,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,42,湖北,2024,物理类,一批,505,632,127,6317,637,4421,670,8212,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,43,湖南,2024,历史类,一批,490,612,122,2898,623,2028,628,3767,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,43,湖南,2024,物理类,一批,500,627,127,4668,639,3267,658,6068,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,44,广东,2024,历史类,一批,505,627,122,3054,642,2137,661,3970,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,44,广东,2024,物理类,一批,515,642,127,3878,651,2714,677,5041,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,46,海南,2024,综合,一批,490,737,247,531,743,371,777,690,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,50,重庆,2024,历史类,一批,490,622,132,2153,627,1507,639,2798,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,50,重庆,2024,物理类,一批,500,637,137,719,646,503,657,934,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,51,四川,2024,文科,一批,505,617,112,4002,631,2801,648,5202,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,51,四川,2024,理科,一批,515,642,127,5132,655,3592,660,6671,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,61,陕西,2024,文科,一批,495,612,117,3879,623,2715,646,5042,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,61,陕西,2024,理科,一批,505,627,122,4908,640,3435,656,6380,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2024年,211 高校
10034,中央财经大学,北京,11,北京,2023,不限,本科批,510,634,124,1247,644,872,658,1621,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10034,中央财经大学,北京,11,北京,2023,物理类,本科批,510,639,129,639,654,447,662,830,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10034,中央财经大学,北京,12,天津,2023,综合,本科批,495,644,149,1797,654,1257,678,2336,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10034,中央财经大学,北京,31,上海,2023,综合,本科批,485,554,69,898,562,628,583,1167,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
10034,中央财经大学,北京,32,江苏,2023,历史类,一批,490,624,134,6965,635,4875,664,9054,,,高考 100/各高校招生网,2026-03-06T19:25:33.591733,TRUE,2023年,211 高校
