school_code,school_name,school_province,province_code,province_name,year,category,batch,province_batch_score,min_score,score_diff,min_rank,avg_score,avg_rank,max_score,max_rank,plan_count,admit_count,data_source,update_time,is_complete,remark
10003,清华大学,北京,13,河北,2023,文科,一批,480,658,178,36,661,25,676,46,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,14,山西,2023,理科,一批,480,688,208,21,697,14,705,27,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,14,山西,2023,文科,一批,470,658,188,15,662,10,676,19,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,15,内蒙古,2023,理科,一批,470,688,218,21,703,14,717,27,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,15,内蒙古,2023,文科,一批,460,658,198,12,671,8,694,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,21,辽宁,2023,理科,一批,485,688,203,28,700,19,715,36,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,21,辽宁,2023,文科,一批,475,658,183,6,673,4,680,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,22,吉林,2023,理科,一批,475,688,213,45,703,31,711,58,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,22,吉林,2023,文科,一批,465,658,193,11,662,7,696,14,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,23,黑龙江,2023,理科,一批,480,688,208,14,700,9,703,18,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,23,黑龙江,2023,文科,一批,470,658,188,5,666,3,674,6,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,31,上海,2023,综合,本科批,485,688,203,11,695,7,703,14,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,32,江苏,2023,理科,一批,500,688,188,44,703,30,727,57,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,32,江苏,2023,文科,一批,490,658,168,18,669,12,688,23,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,33,浙江,2023,综合,本科批,505,688,183,19,701,13,726,24,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,34,安徽,2023,理科,一批,495,688,193,71,703,49,709,92,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,34,安徽,2023,文科,一批,485,658,173,2,673,1,688,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,35,福建,2023,理科,一批,490,688,198,16,697,11,716,20,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,35,福建,2023,文科,一批,480,658,178,23,672,16,697,29,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,36,江西,2023,理科,一批,485,688,203,38,703,26,715,49,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,36,江西,2023,文科,一批,475,658,183,24,669,16,677,31,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,37,山东,2023,理科,一批,505,688,183,26,692,18,723,33,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,37,山东,2023,文科,一批,495,658,163,5,669,3,690,6,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,41,河南,2023,理科,一批,515,688,173,124,701,86,708,161,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,41,河南,2023,文科,一批,505,658,153,8,670,5,677,10,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,42,湖北,2023,理科,一批,500,688,188,87,697,60,723,113,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,42,湖北,2023,文科,一批,490,658,168,32,667,22,674,41,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,43,湖南,2023,理科,一批,495,688,193,67,697,46,713,87,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,43,湖南,2023,文科,一批,485,658,173,17,671,11,693,22,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,44,广东,2023,理科,一批,510,688,178,55,692,38,725,71,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,44,广东,2023,文科,一批,500,658,158,16,665,11,674,20,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,45,广西,2023,理科,一批,480,688,208,54,692,37,712,70,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,45,广西,2023,文科,一批,470,658,188,28,671,19,675,36,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,46,海南,2023,理科,一批,490,688,198,12,698,8,725,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,46,海南,2023,文科,一批,480,658,178,6,665,4,690,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,50,重庆,2023,理科,一批,495,688,193,11,693,7,714,14,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,50,重庆,2023,文科,一批,485,658,173,9,665,6,687,11,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,51,四川,2023,理科,一批,510,688,178,86,698,60,704,111,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,51,四川,2023,文科,一批,500,658,158,26,663,18,677,33,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,52,贵州,2023,理科,一批,485,688,203,37,702,25,706,48,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,52,贵州,2023,文科,一批,475,658,183,13,663,9,686,16,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,53,云南,2023,理科,一批,490,688,198,10,699,7,724,13,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,53,云南,2023,文科,一批,480,658,178,9,667,6,687,11,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,54,西藏,2023,理科,一批,440,688,248,3,698,2,713,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,54,西藏,2023,文科,一批,430,658,228,1,663,0,696,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,61,陕西,2023,理科,一批,500,688,188,53,691,37,710,68,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,61,陕西,2023,文科,一批,490,658,168,25,672,17,683,32,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,62,甘肃,2023,理科,一批,475,688,213,6,692,4,716,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,62,甘肃,2023,文科,一批,465,658,193,6,663,4,682,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,63,青海,2023,理科,一批,460,688,228,7,696,4,719,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,63,青海,2023,文科,一批,450,658,208,6,670,4,675,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,64,宁夏,2023,理科,一批,465,688,223,3,702,2,719,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,64,宁夏,2023,文科,一批,455,658,203,0,666,0,692,0,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,65,新疆,2023,理科,一批,470,688,218,9,696,6,719,11,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,65,新疆,2023,文科,一批,460,658,198,8,662,5,674,10,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2023年
10003,清华大学,北京,11,北京,2022,综合,本科批,500,681,181,6,687,4,701,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,12,天津,2022,综合,本科批,490,681,191,38,689,26,699,49,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,13,河北,2022,理科,一批,485,681,196,22,693,15,703,28,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,13,河北,2022,文科,一批,475,651,176,34,666,23,682,44,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,14,山西,2022,理科,一批,475,681,206,20,695,14,719,26,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,14,山西,2022,文科,一批,465,651,186,21,656,14,676,27,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,15,内蒙古,2022,理科,一批,465,681,216,7,694,4,714,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,15,内蒙古,2022,文科,一批,455,651,196,12,662,8,673,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,21,辽宁,2022,理科,一批,480,681,201,78,685,54,710,101,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,21,辽宁,2022,文科,一批,470,651,181,1,655,0,666,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,22,吉林,2022,理科,一批,470,681,211,12,687,8,713,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,22,吉林,2022,文科,一批,460,651,191,18,665,12,675,23,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,23,黑龙江,2022,理科,一批,475,681,206,7,688,4,703,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,23,黑龙江,2022,文科,一批,465,651,186,21,662,14,680,27,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,31,上海,2022,综合,本科批,480,681,201,34,693,23,721,44,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,32,江苏,2022,理科,一批,495,681,186,96,684,67,699,124,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,32,江苏,2022,文科,一批,485,651,166,3,658,2,675,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,33,浙江,2022,综合,本科批,500,681,181,84,685,58,718,109,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,34,安徽,2022,理科,一批,490,681,191,53,686,37,714,68,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,34,安徽,2022,文科,一批,480,651,171,37,655,25,691,48,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,35,福建,2022,理科,一批,485,681,196,6,694,4,714,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,35,福建,2022,文科,一批,475,651,176,4,665,2,672,5,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,36,江西,2022,理科,一批,480,681,201,12,687,8,716,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,36,江西,2022,文科,一批,470,651,181,2,655,1,690,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,37,山东,2022,理科,一批,500,681,181,8,689,5,716,10,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,37,山东,2022,文科,一批,490,651,161,20,665,14,673,26,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,41,河南,2022,理科,一批,510,681,171,110,687,77,714,143,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,41,河南,2022,文科,一批,500,651,151,11,665,7,690,14,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,42,湖北,2022,理科,一批,495,681,186,77,693,53,699,100,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,42,湖北,2022,文科,一批,485,651,166,2,664,1,680,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,43,湖南,2022,理科,一批,490,681,191,7,687,4,711,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,43,湖南,2022,文科,一批,480,651,171,13,666,9,686,16,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,44,广东,2022,理科,一批,505,681,176,77,687,53,721,100,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,44,广东,2022,文科,一批,495,651,156,26,666,18,671,33,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,45,广西,2022,理科,一批,475,681,206,64,692,44,707,83,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,45,广西,2022,文科,一批,465,651,186,15,655,10,680,19,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,46,海南,2022,理科,一批,485,681,196,16,688,11,698,20,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,46,海南,2022,文科,一批,475,651,176,7,663,4,675,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,50,重庆,2022,理科,一批,490,681,191,48,690,33,702,62,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,50,重庆,2022,文科,一批,480,651,171,22,661,15,690,28,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,51,四川,2022,理科,一批,505,681,176,83,695,58,699,107,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,51,四川,2022,文科,一批,495,651,156,35,658,24,674,45,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,52,贵州,2022,理科,一批,480,681,201,55,690,38,713,71,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,52,贵州,2022,文科,一批,470,651,181,14,661,9,679,18,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,53,云南,2022,理科,一批,485,681,196,48,692,33,697,62,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,53,云南,2022,文科,一批,475,651,176,9,656,6,676,11,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,54,西藏,2022,理科,一批,435,681,246,0,686,0,696,0,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,54,西藏,2022,文科,一批,425,651,226,1,663,0,684,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,61,陕西,2022,理科,一批,495,681,186,46,694,32,701,59,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,61,陕西,2022,文科,一批,485,651,166,13,663,9,671,16,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,62,甘肃,2022,理科,一批,470,681,211,16,685,11,720,20,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,62,甘肃,2022,文科,一批,460,651,191,15,655,10,672,19,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,63,青海,2022,理科,一批,455,681,226,10,687,7,699,13,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,63,青海,2022,文科,一批,445,651,206,1,656,0,680,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,64,宁夏,2022,理科,一批,460,681,221,12,684,8,702,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,64,宁夏,2022,文科,一批,450,651,201,1,656,0,679,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,65,新疆,2022,理科,一批,465,681,216,34,684,23,721,44,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,65,新疆,2022,文科,一批,455,651,196,2,654,1,674,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2022年
10003,清华大学,北京,11,北京,2021,综合,本科批,495,674,179,15,685,10,704,19,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,12,天津,2021,综合,本科批,485,674,189,33,677,23,698,42,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,13,河北,2021,理科,一批,480,674,194,38,685,26,707,49,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,13,河北,2021,文科,一批,470,644,174,16,651,11,668,20,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,14,山西,2021,理科,一批,470,674,204,11,681,7,694,14,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,14,山西,2021,文科,一批,460,644,184,32,659,22,666,41,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,15,内蒙古,2021,理科,一批,460,674,214,28,682,19,708,36,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,15,内蒙古,2021,文科,一批,450,644,194,16,655,11,661,20,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,21,辽宁,2021,理科,一批,475,674,199,18,686,12,712,23,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,21,辽宁,2021,文科,一批,465,644,179,37,653,25,682,48,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,22,吉林,2021,理科,一批,465,674,209,55,683,38,698,71,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,22,吉林,2021,文科,一批,455,644,189,3,653,2,676,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,23,黑龙江,2021,理科,一批,470,674,204,53,678,37,700,68,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,23,黑龙江,2021,文科,一批,460,644,184,2,650,1,667,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,31,上海,2021,综合,本科批,475,674,199,37,679,25,708,48,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,32,江苏,2021,理科,一批,490,674,184,113,678,79,711,146,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,32,江苏,2021,文科,一批,480,644,164,3,651,2,684,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,33,浙江,2021,综合,本科批,495,674,179,100,679,70,706,130,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,34,安徽,2021,理科,一批,485,674,189,92,687,64,693,119,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,34,安徽,2021,文科,一批,475,644,169,43,650,30,662,55,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,35,福建,2021,理科,一批,480,674,194,12,685,8,690,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,35,福建,2021,文科,一批,470,644,174,10,653,7,677,13,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,36,江西,2021,理科,一批,475,674,199,65,687,45,691,84,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,36,江西,2021,文科,一批,465,644,179,36,655,25,660,46,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,37,山东,2021,理科,一批,495,674,179,97,682,67,692,126,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,37,山东,2021,文科,一批,485,644,159,7,658,4,675,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,41,河南,2021,理科,一批,505,674,169,24,684,16,698,31,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,41,河南,2021,文科,一批,495,644,149,38,654,26,672,49,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,42,湖北,2021,理科,一批,490,674,184,102,683,71,711,132,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,42,湖北,2021,文科,一批,480,644,164,12,651,8,679,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,43,湖南,2021,理科,一批,485,674,189,71,688,49,697,92,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,43,湖南,2021,文科,一批,475,644,169,33,654,23,678,42,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,44,广东,2021,理科,一批,500,674,174,55,681,38,701,71,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,44,广东,2021,文科,一批,490,644,154,61,647,42,662,79,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,45,广西,2021,理科,一批,470,674,204,15,684,10,693,19,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,45,广西,2021,文科,一批,460,644,184,18,656,12,680,23,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,46,海南,2021,理科,一批,480,674,194,18,683,12,701,23,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,46,海南,2021,文科,一批,470,644,174,2,655,1,682,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,50,重庆,2021,理科,一批,485,674,189,51,687,35,690,66,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,50,重庆,2021,文科,一批,475,644,169,9,655,6,677,11,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,51,四川,2021,理科,一批,500,674,174,59,681,41,706,76,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,51,四川,2021,文科,一批,490,644,154,38,649,26,664,49,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,52,贵州,2021,理科,一批,475,674,199,69,683,48,698,89,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,52,贵州,2021,文科,一批,465,644,179,1,655,0,683,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,53,云南,2021,理科,一批,480,674,194,32,685,22,709,41,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,53,云南,2021,文科,一批,470,644,174,12,655,8,672,15,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,54,西藏,2021,理科,一批,430,674,244,5,684,3,689,6,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,54,西藏,2021,文科,一批,420,644,224,3,659,2,667,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,61,陕西,2021,理科,一批,490,674,184,40,677,28,707,52,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,61,陕西,2021,文科,一批,480,644,164,23,647,16,665,29,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,62,甘肃,2021,理科,一批,465,674,209,37,689,25,703,48,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,62,甘肃,2021,文科,一批,455,644,189,2,657,1,675,2,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,63,青海,2021,理科,一批,450,674,224,1,689,0,700,1,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,63,青海,2021,文科,一批,440,644,204,7,647,4,681,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,64,宁夏,2021,理科,一批,455,674,219,23,689,16,709,29,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,64,宁夏,2021,文科,一批,445,644,199,3,656,2,678,3,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,65,新疆,2021,理科,一批,460,674,214,7,687,4,695,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,65,新疆,2021,文科,一批,450,644,194,6,651,4,670,7,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2021年
10003,清华大学,北京,11,北京,2020,综合,本科批,490,667,177,7,679,4,682,9,,,各高校招生网/高考 100,2026-03-06T09:47:40.037788,TRUE,2020年
